time,attitude_roll,attitude_pitch,attitude_yaw,gravity_x,gravity_y,gravity_z,rotationRate_x,rotationRate_y,rotationRate_z,userAcceleration_x,userAcceleration_y,userAcceleration_z
248, 3, -5, 0, -19, -12, 24, 0, 0, 0, 0, 0, 0
250, 4, -1, -3, -21, -17, 18, 0, 0, 0, 0, 0, 0
252, 4, 0, 0, -20, 0, 9, 18, 52, 341, 3257, -789, 2353
254, -3, -1, 3, -11, -10, 9, 18, 52, 341, 3256, -789, 2354
256, 1, 1, 0, -12, -1, 16, 18, 52, 341, 3256, -790, 2355
257, 0, 0, 2, -28, -7, 26, 18, 52, 341, 3255, -790, 2356
258, 0, 0, -1, -28, 1, 32, 18, 52, 341, 3254, -790, 2357
259, 2, 4, 0, -14, -5, 30, 18, 52, 341, 3254, -790, 2357
260, 0, 0, 5, -29, -6, 24, 18, 52, 341, 3253, -791, 2359
261, -3, 3, -1, -17, 2, 28, 18, 52, 341, 3252, -791, 2360
262, 0, 0, -2, -10, -5, 26, 18, 52, 341, 3252, -791, 2360
263, 3, 0, -7, -13, 4, 22, 18, 52, 341, 3251, -790, 2361
264, -2, 4, -4, -25, -9, 14, 18, 52, 341, 3251, -790, 2362
265, -2, 4, -8, -11, -17, 21, 18, 52, 341, 3250, -789, 2363
266, -1, 5, -20, -7, 5, 25, 18, 52, 341, 3250, -787, 2364
267, -4, 9, -28, 59, -1, 18, 18, 52, 341, 3250, -785, 2364
268, 0, 24, -23, 40, 18, 15, 18, 52, 341, 3250, -784, 2365
269, -25, 53, -64, 77, 3, 90, 18, 52, 341, 3247, -778, 2371
270, 4, 71, -103, 42, 25, 83, 18, 52, 342, 3244, -770, 2378
271, 10, 66, -132, 175, 39, 104, 17, 52, 342, 3242, -762, 2382
272, 40, 140, -173, 137, 53, 113, 17, 51, 342, 3235, -736, 2400
273, 23, 107, -215, 188, 47, 149, 16, 51, 342, 3232, -723, 2408
274, 36, 79, -283, 219, -3, 19, 16, 51, 343, 3233, -699, 2415
275, 68, 82, -411, 192, 28, 44, 14, 51, 344, 3234, -617, 2435
276, 119, 170, -505, 395, 70, 60, 13, 51, 345, 3234, -576, 2445
277, 77, 257, -520, 399, 50, 93, 12, 51, 345, 3231, -544, 2457
278, 89, 278, -634, 494, 144, 244, 10, 51, 346, 3209, -450, 2503
279, 198, 251, -749, 712, 52, 260, 8, 51, 347, 3202, -395, 2521
280, 314, 310, -875, 801, 255, 417, 7, 51, 348, 3194, -322, 2542
281, 404, 456, -1114, 631, 438, 459, 1, 50, 351, 3148, -63, 2619
282, 444, 435, -1162, 580, 493, 445, 0, 49, 352, 3132, 0, 2638
283, 488, 403, -1228, 312, 594, 451, -3, 48, 353, 3094, 164, 2677
284, 490, 340, -1320, -21, 531, 242, -9, 47, 357, 3015, 448, 2735
285, 780, -274, -1148, 24, 575, 121, -11, 47, 358, 2996, 566, 2734
286, 531, 157, -1265, -191, 596, 244, -14, 46, 359, 2984, 691, 2718
287, 422, 366, -1012, -68, 337, -21, -18, 45, 2, 2915, 920, 2725
288, 363, 393, -1014, -481, 270, -304, -20, 44, 3, 2864, 1017, 2745
289, 409, 69, -601, -653, 87, -411, -23, 42, 4, 2793, 1169, 2758
290, 468, -40, -516, -672, 158, -417, -24, 42, 5, 2779, 1227, 2745
291, 294, -54, -544, -416, 240, -482, -25, 42, 5, 2768, 1283, 2731
292, -77, 447, -198, -430, -98, -221, -26, 41, 6, 2724, 1333, 2752
293, -14, 277, 62, -562, -131, -502, -25, 41, 6, 2686, 1334, 2788
294, -153, 135, 162, -57, -174, -182, -25, 41, 6, 2683, 1311, 2802
295, -196, 159, -10, -174, -353, 45, -24, 40, 6, 2676, 1297, 2815
296, -124, 95, 26, 115, -127, -128, -24, 40, 6, 2662, 1285, 2834
297, -260, 139, 128, -164, -246, -136, -24, 40, 6, 2657, 1267, 2847
298, -251, 170, 118, -127, -355, -199, -23, 40, 6, 2645, 1221, 2878
299, -435, 107, 233, -284, -635, 656, -21, 40, 5, 2627, 1158, 2921
300, -425, 126, 223, -165, -644, -75, -20, 40, 5, 2625, 1117, 2938
301, -437, 102, 219, 268, -352, 69, -20, 39, 5, 2622, 1078, 2955
302, -425, 316, 131, -20, -377, 251, -18, 39, 5, 2595, 1015, 3001
303, -289, 191, 60, -302, -267, 202, -18, 39, 5, 2578, 983, 3026
304, -279, -146, 88, -131, -89, -57, -17, 39, 5, 2580, 953, 3034
305, -173, -430, 322, -486, -155, -157, -16, 40, 5, 2628, 895, 3010
306, -54, -589, 390, -434, -216, -192, -16, 40, 5, 2668, 867, 2983
307, -28, -683, 461, -266, -264, -88, -15, 41, 4, 2722, 836, 2943
308, -66, -402, 549, -99, -444, -201, -14, 43, 3, 2811, 766, 2878
309, -72, -312, 559, -369, -504, -180, -13, 43, 2, 2854, 706, 2851
310, -59, -355, 529, -223, -618, -122, -13, 44, 2, 2871, 681, 2839
311, 101, -416, 462, 1, -603, -179, -12, 46, 1, 2946, 608, 2778
312, 55, -263, 393, 12, -570, 85, -11, 46, 0, 2985, 572, 2745
313, -10, -225, 310, 0, -602, 38, -11, 47, 359, 3001, 551, 2732
314, -77, -81, 114, 85, -731, -275, -10, 47, 359, 3030, 507, 2708
315, -77, -81, 114, 85, -731, -275, -10, 47, 359, 3030, 507, 2708
316, 91, -63, -28, 35, -249, 72, -10, 47, 358, 3044, 487, 2695
317, -36, 33, -137, 63, -90, 262, -10, 47, 359, 3046, 485, 2693
318, -73, -158, -176, -201, -349, 116, -10, 48, 359, 3049, 483, 2691
319, 40, -273, -219, 291, -485, 66, -10, 48, 359, 3061, 492, 2675
320, -114, 204, -236, 170, -424, 342, -10, 48, 0, 3051, 517, 2682
321, -120, 346, -466, 533, -787, 42, -11, 47, 1, 3028, 539, 2704
322, -116, 465, -603, 684, -756, 215, -11, 47, 1, 3010, 555, 2721
323, -5, 377, -896, 412, -1065, 277, -12, 45, 3, 2934, 632, 2786
324, 277, 95, -1046, 476, -576, 430, -14, 45, 5, 2897, 736, 2800
325, 173, 161, -1154, 659, -431, 455, -16, 44, 6, 2872, 815, 2803
326, 204, 416, -1241, 642, -565, 245, -19, 42, 8, 2794, 974, 2831
327, 257, 647, -1245, 403, -396, 275, -20, 41, 10, 2727, 1072, 2861
328, 288, 457, -1245, 28, -572, 235, -22, 40, 12, 2636, 1189, 2899
329, 453, 454, -1172, 293, -484, 156, -26, 37, 15, 2502, 1412, 2918
330, 485, 599, -1143, -55, -345, 51, -27, 36, 16, 2424, 1512, 2934
331, 511, 457, -1196, -43, -249, 238, -28, 35, 17, 2350, 1603, 2946
332, 426, 776, -1218, 447, -547, 176, -31, 32, 19, 2200, 1768, 2967
333, 546, 1154, -1184, 287, -241, 36, -32, 30, 20, 2092, 1853, 2993
334, 432, 1134, -1221, 194, -84, 392, -33, 27, 22, 1871, 2000, 3045
335, 621, 1601, -1121, 115, -93, -54, -34, 23, 23, 1596, 2147, 3101
336, 690, 1752, -1082, -226, 404, 150, -35, 20, 24, 1429, 2229, 3124
337, 497, 1529, -1067, -356, 278, 225, -36, 17, 25, 1246, 2307, 3145
338, 776, 1439, -913, -434, 506, 59, -38, 13, 26, 929, 2445, 3151
339, 646, 1560, -895, -396, 592, -126, -38, 11, 26, 799, 2503, 3141
340, 575, 1677, -904, -545, 263, -181, -40, 6, 27, 448, 2610, 3124
341, 696, 1379, -546, -481, 307, -237, -41, 3, 27, 266, 2679, 3086
342, 645, 1413, -787, -422, 368, -433, -42, 1, 27, 82, 2744, 3038
343, 667, 1452, -724, -386, 273, -453, -42, 0, 27, -54, 2788, 2999
344, 657, 879, -666, -433, 283, -375, -45, -5, 28, -368, 2888, 2880
345, 583, 1072, -700, 18, 211, -618, -46, -7, 29, -502, 2934, 2813
346, 565, 1207, -738, 7, 116, -602, -46, -8, 29, -574, 2950, 2781
347, 507, 1296, -864, -35, 48, -654, -48, -12, 30, -905, 2996, 2641
348, 331, 1356, -768, -24, 0, -681, -49, -15, 30, -1078, 3005, 2565
349, 270, 1358, -696, -166, -63, -537, -49, -16, 30, -1138, 3004, 2539
350, 254, 1231, -706, -49, -111, -383, -50, -19, 31, -1353, 2994, 2444
351, 209, 1315, -699, -83, -49, -414, -51, -21, 31, -1478, 2985, 2383
352, 157, 1057, -560, -362, -73, -406, -51, -23, 31, -1630, 2967, 2305
353, 249, 839, -513, 44, 11, -209, -52, -26, 32, -1810, 2945, 2196
354, 179, 971, -459, -86, -9, -250, -53, -27, 32, -1902, 2933, 2134
355, 167, 925, -433, -85, -106, -239, -54, -28, 32, -1955, 2925, 2096
356, 210, 559, -288, -242, -99, -157, -55, -30, 32, -2065, 2911, 2008
357, 220, 427, -201, -38, -88, -95, -55, -31, 32, -2104, 2910, 1968
358, 271, 496, -209, 76, 8, -86, -56, -31, 32, -2149, 2913, 1915
359, 245, 560, -198, -20, -24, 48, -57, -33, 32, -2220, 2914, 1830
360, 245, 560, -198, -20, -24, 48, -57, -33, 32, -2220, 2914, 1830
361, 268, 471, -150, -110, 75, -35, -58, -34, 32, -2281, 2917, 1749
362, 199, 380, -136, -90, 19, -75, -60, -35, 33, -2342, 2919, 1661
363, 180, 419, -142, 25, 31, 16, -60, -35, 33, -2365, 2919, 1630
364, 136, 455, -150, -8, 15, 3, -61, -36, 33, -2402, 2916, 1580
365, 98, 333, -134, -57, -63, -67, -62, -37, 33, -2453, 2908, 1515
366, 76, 293, -133, -11, -39, -12, -62, -37, 33, -2474, 2903, 1490
367, 55, 297, -120, 0, -14, 61, -62, -37, 33, -2491, 2898, 1471
368, 21, 249, -97, -15, -52, -10, -63, -38, 32, -2523, 2888, 1435
369, 18, 254, -85, 66, -80, -40, -63, -38, 32, -2536, 2884, 1421
370, 9, 308, -93, 5, -40, 64, -63, -38, 32, -2556, 2878, 1398
371, 25, 197, -74, 38, -38, 11, -64, -39, 32, -2583, 2868, 1367
372, 30, 190, -60, 4, -17, -14, -64, -39, 32, -2591, 2866, 1358
373, 41, 172, -80, 65, -58, 12, -64, -39, 32, -2606, 2861, 1338
374, -8, 418, -152, 51, 8, -26, -65, -40, 32, -2642, 2848, 1294
375, -20, 410, -155, -163, -17, 22, -65, -40, 32, -2672, 2835, 1262
376, -11, 371, -147, -209, -5, 38, -65, -41, 32, -2685, 2829, 1249
377, 44, 212, -105, -130, 77, 115, -66, -41, 32, -2719, 2813, 1209
378, 44, 212, -105, -130, 77, 115, -66, -41, 32, -2719, 2813, 1209
379, 67, 188, -100, 15, 67, -17, -66, -42, 32, -2740, 2805, 1182
380, 17, 316, -157, -112, -28, 38, -67, -42, 32, -2777, 2787, 1135
381, 52, 285, -153, -55, 3, 55, -68, -43, 32, -2818, 2766, 1084
382, 63, 135, -128, -26, -45, 4, -68, -43, 32, -2844, 2751, 1054
383, 70, 132, -129, 40, -60, 25, -69, -44, 32, -2854, 2745, 1042
384, 71, 128, -113, 16, -53, -7, -69, -44, 32, -2865, 2739, 1028
385, 38, 125, -96, 55, -81, -60, -69, -44, 33, -2889, 2725, 998
386, 41, 102, -95, 68, -103, -5, -69, -44, 33, -2895, 2721, 991
387, 38, 60, -85, 43, -78, -43, -69, -45, 33, -2902, 2716, 984
388, 23, 113, -90, 57, -29, 27, -70, -45, 33, -2920, 2704, 964
389, 25, 31, -70, -22, -43, -33, -70, -45, 33, -2928, 2699, 957
390, 27, 39, -54, -61, -44, 18, -70, -45, 33, -2934, 2693, 952
391, 33, 54, -41, -50, -1, 23, -70, -45, 33, -2940, 2690, 944
392, 30, 47, -36, -93, 52, 4, -70, -46, 33, -2946, 2686, 935
393, 24, 52, -32, -139, 13, 41, -70, -46, 33, -2950, 2684, 930
394, 23, 100, -17, -75, 32, 3, -70, -46, 33, -2955, 2683, 918
395, 17, 82, -5, -157, -5, 70, -71, -46, 33, -2958, 2682, 910
396, 30, 72, 0, -88, -36, 52, -71, -46, 33, -2959, 2682, 904
397, 21, 100, -13, -24, -37, 38, -71, -46, 33, -2965, 2682, 886
398, 21, 100, -13, -24, -37, 38, -71, -46, 33, -2965, 2682, 886
399, 23, 98, -15, 53, -68, -26, -71, -46, 33, -2970, 2681, 872
400, 43, 49, 3, 48, -110, 7, -72, -46, 33, -2973, 2682, 858
401, 43, 49, 3, 48, -110, 7, -72, -46, 33, -2973, 2682, 858
402, 18, 50, 6, 62, -89, -26, -72, -46, 33, -2974, 2684, 849
403, 13, 46, 17, 36, -50, 11, -72, -46, 33, -2974, 2687, 838
404, 7, 9, 23, -42, -54, -1, -72, -46, 33, -2974, 2689, 835
405, 10, -23, 33, -21, -72, 19, -72, -46, 33, -2973, 2690, 835
406, -13, -67, 63, 31, -51, -61, -72, -46, 33, -2962, 2698, 845
407, -24, -97, 78, -44, -98, 0, -72, -46, 33, -2957, 2702, 851
408, -34, -133, 102, 54, -83, -5, -72, -46, 33, -2946, 2709, 866
409, -46, -164, 114, 14, -76, 64, -71, -45, 33, -2928, 2721, 890
410, -44, -232, 146, -26, -145, 55, -71, -45, 33, -2917, 2728, 906
411, -62, -271, 167, 52, -158, -85, -71, -45, 33, -2898, 2739, 932
412, -33, -370, 199, 67, -84, -34, -70, -44, 32, -2864, 2760, 976
413, -67, -375, 186, 206, -131, -47, -69, -43, 32, -2846, 2769, 1000
414, -88, -349, 183, 163, -60, -35, -69, -43, 32, -2820, 2783, 1034
415, -121, -370, 214, 59, -112, -90, -68, -42, 32, -2769, 2807, 1108
416, -123, -379, 254, -258, -121, 20, -67, -42, 32, -2747, 2817, 1136
417, -88, -599, 388, -140, -142, 29, -67, -41, 32, -2699, 2841, 1190
418, -47, -559, 623, -361, -67, 111, -66, -39, 31, -2617, 2887, 1259
419, -47, -559, 623, -361, -67, 111, -66, -39, 31, -2617, 2887, 1259
420, 38, -912, 885, -433, -281, 13, -65, -37, 30, -2487, 2965, 1339
421, 216, -1309, 1334, -201, -369, 0, -64, -32, 29, -2165, 3142, 1487
422, 248, -1285, 1376, -81, -383, -123, -64, -30, 28, -2082, 3185, 1514
423, 270, -1122, 1387, -31, -340, -220, -64, -28, 28, -1948, 3253, 1547
424, 304, -1119, 1549, 26, -460, -200, -64, -23, 26, -1623, 3406, 1593
425, 394, -1221, 1597, 59, -418, -224, -64, -20, 25, -1447, 3477, 1607
426, 394, -1202, 1582, -11, -298, -239, -65, -18, 24, -1267, 3545, 1612
427, 342, -658, 1461, 378, -470, -366, -66, -13, 21, -967, 3642, 1602
428, 348, -472, 1435, 122, -232, -155, -66, -11, 20, -786, 3697, 1577
429, 237, -341, 1437, -37, -378, -211, -67, -8, 18, -612, 3739, 1554
430, 148, -44, 1477, 137, 22, -183, -67, -5, 15, -367, 3786, 1516
431, 66, 86, 1420, -186, -35, 17, -68, -3, 13, -237, 3800, 1507
432, 104, 28, 1532, -93, -35, 130, -68, -1, 11, -122, 3809, 1500
433, -21, 119, 1467, -318, 72, -35, -68, 2, 6, 173, 3808, 1498
434, -95, 186, 1455, -353, 189, -59, -68, 4, 4, 325, 3795, 1505
435, -161, 87, 1480, -179, 237, 46, -67, 6, 1, 452, 3776, 1518
436, -229, 63, 1530, -327, 199, 29, -67, 9, 358, 671, 3731, 1550
437, -229, 63, 1530, -327, 199, 29, -67, 9, 358, 671, 3731, 1550
438, -324, 181, 1475, -163, 326, -80, -66, 12, 354, 884, 3669, 1590
439, -490, 134, 1478, -423, 251, 28, -64, 16, 349, 1164, 3542, 1694
440, -448, 109, 1526, -201, 119, 22, -62, 18, 346, 1327, 3456, 1751
441, -484, 133, 1544, -182, 170, 58, -61, 20, 344, 1445, 3386, 1792
442, -238, 81, 1354, 132, 2022, 1160, -59, 23, 341, 1631, 3261, 1864
443, -972, 33, 1491, 85, 9, -130, -58, 25, 339, 1745, 3157, 1939
444, -299, -45, 1512, 16, -718, 188, -56, 27, 337, 1856, 3066, 1980
445, -764, 110, 1272, 67, 113, 129, -54, 30, 334, 2062, 2879, 2057
446, -723, -27, 1342, 287, -221, 11, -52, 31, 332, 2141, 2785, 2105
447, -403, -185, 1310, 87, -38, 227, -50, 33, 330, 2262, 2654, 2146
448, -464, 6, 1281, 634, 104, 214, -48, 36, 328, 2412, 2496, 2172
449, -650, -45, 1316, 431, -250, 78, -46, 37, 326, 2509, 2348, 2227
450, -148, -327, 1078, 282, -404, 163, -44, 39, 324, 2606, 2229, 2239
451, -92, -221, 923, 458, 227, 195, -43, 41, 322, 2734, 2106, 2204
452, -184, -244, 861, 387, 16, 331, -42, 42, 321, 2783, 2046, 2199
453, -173, -329, 819, 453, -176, 340, -42, 43, 320, 2815, 2008, 2194
454, 187, -587, 773, 158, -81, 227, -41, 46, 318, 2943, 1895, 2125
455, 106, -365, 629, 238, 74, 116, -41, 48, 316, 3077, 1795, 2020
456, 122, -301, 609, 155, 93, 72, -41, 50, 315, 3168, 1702, 1959
457, 141, -184, 679, 20, 66, 133, -40, 51, 314, 3204, 1659, 1937
458, 51, -215, 759, -195, 62, 51, -40, 51, 313, 3233, 1620, 1923
459, 51, -215, 759, -195, 62, 51, -40, 51, 313, 3233, 1620, 1923
460, -87, -127, 769, -101, -32, -149, -37, 54, 310, 3335, 1451, 1882
461, -59, -50, 809, -166, -190, -211, -36, 55, 309, 3377, 1358, 1876
462, -284, 148, 864, 311, -191, -82, -32, 56, 307, 3423, 1214, 1892
463, -389, 523, 762, 263, -59, -233, -29, 56, 306, 3432, 1107, 1940
464, -420, 545, 826, -71, -142, -240, -28, 56, 305, 3430, 1069, 1965
465, -356, 202, 577, 150, -395, -173, -23, 56, 304, 3432, 900, 2044
466, -274, 211, 578, 6, -213, -266, -21, 56, 303, 3434, 811, 2078
467, -300, 186, 589, 0, -213, -248, -19, 56, 302, 3436, 755, 2096
468, -139, 136, 563, 45, -285, -134, -17, 56, 301, 3443, 646, 2121
469, -92, 277, 566, 186, -158, -63, -15, 56, 300, 3441, 606, 2135
470, -232, 321, 480, 40, 5, -148, -13, 56, 300, 3428, 539, 2175
471, -144, 174, 407, 204, -305, 71, -11, 56, 299, 3418, 446, 2210
472, -262, 183, 412, 95, 122, 273, -9, 56, 298, 3409, 387, 2236
473, -226, 62, 866, 225, 105, 372, -7, 56, 297, 3410, 283, 2250
474, -282, 231, 363, 156, -90, 199, -5, 55, 296, 3405, 215, 2264
475, -166, 209, 227, 18, -201, 131, -4, 55, 296, 3391, 171, 2290
476, -93, 112, 190, 27, -231, 127, -3, 55, 296, 3383, 146, 2303
477, 140, -21, 126, 631, -201, 21, -3, 55, 296, 3400, 135, 2279
478, -7, 32, 14, 339, -225, 13, -3, 56, 295, 3409, 128, 2265
479, -71, -14, 135, -122, -119, -116, -2, 55, 295, 3398, 101, 2284
480, -86, -12, 148, 175, -155, -110, -2, 55, 295, 3400, 84, 2281
481, -53, 53, 179, 188, -69, -35, -1, 55, 295, 3400, 72, 2282
482, -49, -12, 128, 47, 1, 38, 0, 55, 294, 3393, 39, 2292
483, 0, 41, 137, 386, -75, 69, 0, 55, 294, 3395, 24, 2289
484, 4, 63, 165, 141, 26, -19, 0, 55, 294, 3391, 10, 2296
485, -122, 635, 330, 742, 40, -234, 0, 55, 293, 3385, -25, 2305
486, -338, 211, 371, -1579, -236, 103, 1, 54, 293, 3342, -76, 2366
487, -213, -578, 15, 73, -513, 67, 2, 54, 293, 3356, -111, 2344
488, 220, 52, 14, 252, -127, 162, 2, 55, 293, 3384, -109, 2304
489, 220, 52, 14, 252, -127, 162, 2, 55, 293, 3384, -109, 2304
490, 16, -135, -309, 339, -287, 178, 1, 55, 293, 3389, -73, 2298
491, 328, -267, -620, 588, -340, 240, 0, 56, 294, 3410, 26, 2268
492, 135, -295, -852, 559, -318, 39, -3, 56, 295, 3429, 120, 2236
493, 24, -328, -1061, 789, -534, -145, -4, 56, 296, 3440, 184, 2214
494, 215, 216, -1707, 803, -781, -97, -10, 56, 300, 3434, 420, 2192
495, 149, 362, -2093, 691, -800, -33, -15, 55, 303, 3382, 625, 2222
496, 153, 298, -2074, 596, -945, -125, -17, 54, 305, 3355, 721, 2235
497, 448, 218, -2276, 498, -770, -82, -26, 51, 310, 3238, 1108, 2248
498, 278, 514, -2268, 224, -845, -63, -31, 49, 314, 3122, 1364, 2272
499, 194, 482, -2225, -85, -846, -205, -33, 47, 316, 3041, 1500, 2295
500, 114, 373, -2134, -543, -618, -162, -38, 43, 322, 2821, 1823, 2343
501, -197, 17, -2110, -781, -593, -27, -40, 40, 326, 2652, 2030, 2370
502, -209, 20, -2095, -877, -391, -158, -41, 39, 328, 2592, 2097, 2377
503, -805, -10, -1951, -799, 391, -791, -43, 36, 333, 2394, 2282, 2415
504, -1180, 91, -1906, -563, 61, -549, -43, 34, 336, 2298, 2325, 2466
505, -1025, 267, -1866, -250, -333, -491, -42, 31, 340, 2138, 2367, 2569
506, -981, 366, -1242, -863, 47, -619, -41, 28, 344, 1949, 2391, 2693
507, -1295, 418, -913, -433, 136, 47, -39, 26, 347, 1799, 2339, 2839
508, -1322, 563, -940, -245, 138, -4, -38, 25, 348, 1760, 2317, 2881
509, -1609, 834, -717, -860, 241, -219, -35, 22, 351, 1531, 2176, 3113